fold,return_pct,sharpe,max_dd_pct,n_trades
0,-8.348546500001808,-0.1824686634408783,19.397342000935943,121
1,2.7700140999989076,0.21457124661039764,16.28460096557438,93
2,18.988646899998997,0.8003382983398157,15.374988442338259,81
3,44.383672199999566,1.5567673069308996,10.170788931836512,81
