fold,seed,train_sharpe,val_sharpe,val_return_pct,return_pct,sharpe,max_dd_pct,n_trades
0,96,0.5653770344021455,,,4.472289399998197,0.2714393293452722,20.63870764078766,122
0,97,1.026350134840664,,,-11.720278100002146,-0.31432929521294833,22.646101992071525,133
0,98,0.506511603809523,,,-7.326974000002062,-0.1326938725708634,18.727284725813703,136
0,99,0.6220288109875752,,,13.203393399998053,0.5487613442554935,20.803790648469185,120
0,100,0.6244886375086425,,,1.5192669999983144,0.17169666181978846,17.283384501736418,108
0,101,0.1551394459603231,,,-12.289915200001955,-0.32198812710855496,20.738223929477872,127
0,102,0.19236301577918624,,,14.14361979999834,0.5835609727047643,15.340144176547277,118
0,103,0.42613885321917044,,,-12.72201240000157,-0.3496161439416253,21.207211354870203,109
0,104,0.020302371150878122,,,-12.37976390000215,-0.32189178217845793,21.859458865824973,130
0,105,1.1080379931762245,,,-30.709201800001296,-1.1565585877352298,33.950001132699285,133
0,106,0.2205727554255494,,,-26.666747900001752,-0.9432179822434059,27.77006022998868,123
0,107,0.6906083794735944,,,-14.448207500002063,-0.4069778080116763,23.140869518111284,138
0,108,0.6517709791376662,,,-22.57358320000218,-0.7873538957989861,23.738477949326217,133
0,109,0.5624636355458729,,,-22.717409300001577,-0.7647196337051032,25.085533180665998,122
0,110,0.7334611853757403,,,-0.39847760000205623,0.10748304708938315,20.94665750658735,129
0,111,0.10559531224071181,,,-18.122339600001926,-0.5702283295704593,22.285208711304925,123
0,112,0.9968040534866958,,,-26.734434400001884,-0.9283008419164365,27.836728374087695,133
0,113,0.18593862430896838,,,2.3317005999981655,0.20020487959195246,17.986050675925945,120
0,114,0.4290845594712436,,,10.011509499998251,0.4471586487719961,15.031365886090134,120
0,115,-0.21426206709352852,,,-4.7930875000015805,-0.044393924001302494,18.727087461767987,108
0,116,0.01653955311159518,,,5.247900199998301,0.29837176331006665,15.799378940148967,112
0,117,0.6388378883593118,,,-16.001406900001935,-0.48317755215842073,22.94955445569048,125
0,118,0.40801797611924756,,,-7.597653200001675,-0.1517921416536957,22.947268702358947,120
0,119,0.5472893507956019,,,17.25338529999849,0.6743475957917687,18.37808140651588,105
0,120,0.5124755592295852,,,-10.257861200001939,-0.25838253116480314,19.974718672281288,124
0,121,0.7253231999233666,,,-0.49548740000189273,0.10435715956133004,19.09765964886404,119
0,122,0.3555055245991738,,,-11.375019300002155,-0.28969695180692884,19.444498019633937,129
0,123,0.5114038949636964,,,4.4305183999982845,0.2704666449862539,17.244288296274902,118
0,124,0.7313081725714966,,,-32.78375190000099,-1.2716668914335263,33.79503277437245,118
0,125,0.7825900093888885,,,6.805873599998358,0.3475093656020402,22.0282744084119,117
0,126,0.5023561753358969,,,-15.052546400002498,-0.44775312202379763,20.971868508533404,144
0,127,0.6168891796901902,,,-6.66674750000208,-0.11540195615127476,22.56927665756837,124
1,96,-0.09190486444808488,,,-19.996796200001853,-0.6610129168309294,28.29910130765894,115
1,97,-0.47527013001539836,,,19.640204199998614,0.740514413996585,21.103973280037657,95
1,98,-1.202421097092624,,,10.751799599998634,0.47900621894292356,16.767321223445467,96
1,99,-0.17292364754477457,,,15.311280299999197,0.6828558011095317,16.847174923031854,62
1,100,-0.34392524556491805,,,3.288288099998238,0.2321848064357104,14.665744138692089,110
1,101,-0.5519725636167659,,,4.543183599998413,0.27398647094156825,17.606364626815697,108
1,102,-0.4535529807277459,,,28.90979209999882,1.0334936678077091,18.8999907077286,95
1,103,-1.0370417653451305,,,18.256254699998962,0.7222468490204506,17.772253503579734,88
1,104,-0.37146991205099683,,,-17.356619800001827,-0.5468774571159025,26.727038471122892,111
1,105,-0.1872913936538194,,,-18.196515800001368,-0.5990027950608077,26.583049356475723,91
1,106,0.44511177448428124,,,10.040086499998813,0.4613430941530061,16.44727644886678,78
1,107,-0.6856316281923871,,,19.82440399999752,0.7572961602831856,20.793885399156416,140
1,108,-0.06587669668167648,,,-7.213205200001305,-0.13431410153370155,19.339980622368735,93
1,109,0.20571470330468647,,,11.939541599998883,0.5110833929809565,22.052420047536984,88
1,110,-0.7603155450269142,,,0.842525199998434,0.14925047459849353,15.669889908764773,105
1,111,-1.0261096038229909,,,-0.48406170000129256,0.10209531003853389,24.253022571866182,92
1,112,-0.3852463873127281,,,55.62072369999844,1.7966128509814776,12.552833563517618,104
1,113,0.49470977812171035,,,-8.067227100001418,-0.167692146996992,29.78302295136078,104
1,114,-0.592738635056623,,,-5.820961900001653,-0.07736971341486004,19.360951376816743,109
1,115,-0.33711415750716445,,,27.36367669999884,1.011154786163343,14.878734536166949,85
1,116,-2.0773694252012014,,,1.2963650999985532,0.1651571705060365,20.73818260583491,93
1,117,-0.9322785966888705,,,49.59397779999897,1.6913267000798122,16.189225098958833,81
1,118,-0.6825690065519544,,,-11.191276300001295,-0.3072850698369744,21.91618393563367,89
1,119,-0.45543328370115893,,,1.3537846999980285,0.16543191552741596,16.27924779108806,115
1,120,-0.6526378623744017,,,-24.814372200001444,-0.8685583003147518,32.634483160122166,101
1,121,-0.2691703293568764,,,-4.703207700001622,-0.05044729688502638,18.405277672500567,104
1,122,0.04608797471335505,,,-21.76705160000164,-0.726876545706362,26.36548882330128,106
1,123,-0.0902810182216132,,,-15.142251400001483,-0.46608407874349844,26.4011955305621,95
1,124,0.27366269013175537,,,-19.57766600000127,-0.636973720205927,21.72858486959639,88
1,125,0.03466648481899113,,,5.623324599998347,0.3113486174704401,17.916179965336873,104
1,126,-0.2908888044935243,,,-4.962711200001502,-0.0555059270270386,17.33386234123728,101
1,127,-0.29222670784135757,,,-10.53229430000141,-0.26102782748413245,23.668264842453254,101
2,96,-0.2762970899243207,,,6.070992999998803,0.3316292714111596,15.975838058529042,95
2,97,-0.014853538420669858,,,0.6583272999989065,0.12737365154530547,26.13936390472164,83
2,98,-0.28625633473318673,,,8.608415799998737,0.4294487739870642,21.283604705802286,94
2,99,-0.2444937152278376,,,11.136965499998741,0.5300381782298798,20.390217363441966,92
2,100,0.3632290899791971,,,1.2727357999986921,0.15523463184850753,22.46819229452484,90
2,101,0.17669778449543586,,,14.75548779999809,0.6442205284992603,18.726419500003473,114
2,102,-0.1609110738593198,,,20.38605899999897,0.8564345371829043,12.267283098012932,84
2,103,-1.0239973191745757,,,-0.9195973000012403,0.06827330827051273,16.61176470892085,85
2,104,0.19633444038683778,,,50.660112899999234,1.8580499134830284,13.082157785259637,69
2,105,-0.09111275174008267,,,9.6930685999987,0.47614507251338367,27.553470888292185,88
2,106,-0.3600977950092443,,,-0.44479790000155894,0.09476224841522209,22.43624962468841,103
2,107,0.8567324185384088,,,35.652437899998525,1.2293251967328829,16.278892129754478,114
2,108,0.15117673593476444,,,25.138158299998814,0.9777273752449596,14.461659636094085,92
2,109,0.12530426925017593,,,4.673940199998583,0.28338042173421457,22.815133401746543,107
2,110,-0.053559219219837514,,,24.15462079999804,0.9486964396379995,15.787926579282205,131
2,111,-0.3536222053799614,,,33.36835269999858,1.2394377082054904,15.198937589947656,112
2,112,0.3073303993520063,,,8.299027399998815,0.44585110180252735,14.358302101679643,88
2,113,-0.15913682425068204,,,16.39487349999884,0.6765230204322878,23.765520725356698,96
2,114,-0.10072850763811302,,,-5.528553800001868,-0.09301820597115493,22.930130218605647,125
2,115,0.3394008935404381,,,17.12773249999884,0.7091576221584006,13.082157785259637,90
2,116,0.03884129152189667,,,18.45452389999909,0.8839720817962147,13.082157785259637,69
2,117,-0.2723772314054264,,,21.175776199998552,0.8851786338808367,17.795757999161545,109
2,118,-0.2184245799499039,,,23.205911299998917,0.9107453484710474,19.822086269881805,93
2,119,-0.17887038275860465,,,21.99504539999888,0.9090116511580327,13.988051765251974,85
2,120,-0.34093381156899194,,,27.347087399998827,1.0745937600672972,19.139700708696605,99
2,121,-0.3600344567280804,,,3.4625929999987815,0.24210144614512458,25.78395370072354,92
2,122,-0.3943248053353634,,,17.110126999998897,0.7200007660624225,17.82229574669918,91
2,123,0.20648781838747157,,,17.347261199997433,0.7301208522372308,15.787746075484325,153
2,124,-0.4786992131151132,,,-12.017968000000778,-0.4931931168903574,23.31678922430647,71
2,125,-0.3133066429045059,,,-0.9591153000010455,0.056227917900984595,17.45962657457074,80
2,126,-0.18889914803451785,,,20.919645399998288,0.8988639319734273,15.142024297730442,98
2,127,-0.030524997609011586,,,4.952104399997714,0.2896859985743205,19.4433214791786,122
3,96,0.512404569331281,,,48.91533179999941,1.6867367679648024,11.98217068759818,108
3,97,0.015457143678060706,,,49.0694776999993,1.5606497853925785,23.240282090780862,107
3,98,0.40832828549084826,,,112.46176419999956,2.6023418226240143,17.897621040451277,115
3,99,0.046690833177663926,,,19.035235499998393,0.6615598895878362,30.363477991145448,215
3,100,1.374991623959197,,,59.507063399999936,2.1331123743607368,17.406600597486108,76
3,101,0.0689074989030948,,,45.905754399999395,1.2635891301638882,29.298811699462163,158
3,102,0.23305079145208385,,,65.23644279999921,2.669873451594365,9.013538088581958,68
3,103,0.7072697150466926,,,46.91637589999949,1.7599320710643132,10.831093544061881,71
3,104,0.8086752077700995,,,72.64236269999881,1.9841435685952247,16.98783494970514,120
3,105,0.5524686845493658,,,37.30415930000024,1.2373453191349535,24.522054951800794,113
3,106,0.441496629904887,,,15.681667699999725,0.6721944531167748,14.625833504742241,98
3,107,0.5240087911064922,,,32.3626207000006,1.0142369042050734,18.62142025745147,186
3,108,0.4795025000068784,,,31.2488286999991,0.9680863855041723,39.675854690221094,184
3,109,-0.28951760684529537,,,36.06912889999989,1.3452841588727344,16.665789015044343,108
3,110,0.41747690807742127,,,48.96762829999959,1.9664933238320905,11.501927892564298,61
3,111,0.5689416249861087,,,130.42647389999954,2.786253160062789,13.371346783686683,163
3,112,0.9358135586364679,,,42.55851829999928,1.4115971014349096,19.59166902737132,124
