fold,seed,return_pct,sharpe,max_dd_pct,n_trades
3,1,-7.015734299999443,-0.07203648557520795,30.25709516188678,164
3,2,9.454805700000946,0.4826792083900994,25.052893361588307,79
3,3,8.173767399999932,0.4456687391669144,18.217160415911017,73
3,4,142.77977020000185,2.490405485949896,25.949878550735672,189
3,5,-40.01899380000028,-4.916171046777189,41.41981044958243,49
3,6,9.615452400000525,0.4136548503549711,27.82611209246927,183
3,7,45.19442909999969,1.9456918679115267,11.630897983229914,48
3,8,4.030414399999849,0.2668559514916132,25.985004717051535,169
3,9,-40.0624540000003,-4.3443085416975915,40.97903861148606,82
3,10,-40.00298350000039,-3.2629599081344285,43.01065380469714,99
3,11,76.1000722000001,1.671380715786323,24.661427426339834,194
3,12,-40.208745499999246,-1.43592602472684,45.73614752165022,195
3,13,44.58103729999983,1.9379601407174643,14.781072223378347,71
3,14,-12.539128599999238,-0.37289546441857396,25.82556589426901,116
3,15,8.828173600001143,0.4042803263637846,25.405671414992753,154
3,16,31.964018899999846,2.2064790734589748,11.745008931896821,23
3,17,26.43698459999959,1.3978921268775157,10.884603097453875,46
3,18,41.21120590000089,1.174371814752353,21.64470766115312,155
3,19,8.90769050000031,0.6646516428223571,18.042004662923393,30
3,20,-17.4986273999999,-0.44419340491625875,39.13214588326605,179
3,21,-40.06973330000052,-2.740530632758107,47.19107558632619,116
3,22,-40.05744050000055,-4.166168723306492,40.05744050000056,77
3,23,-25.88245019999993,-0.7744380383481593,45.012602206104724,181
3,24,12.575978800000343,0.6409740888313111,16.40383772387439,64
3,25,-15.31128579999973,-1.339930102778201,21.42960901898385,27
3,26,-32.36398729999983,-1.1322095570086108,35.96418635379681,162
3,27,72.7954416999995,2.1191014237058825,16.767735360391363,104
3,28,13.191589500001054,0.5025234973655328,29.693362328361843,206
3,29,-19.358064200000058,-0.5143316336417292,42.71724274297364,189
3,30,18.707828799999838,1.2366601226189076,9.20450293144099,32
3,31,-10.698733199999111,-0.141282228098037,30.55012572125798,202
