fold,return_pct,sharpe,max_dd_pct,n_trades
0,3.257649099998372,0.23131130405005548,17.517828371623708,117
1,6.619129799998613,0.3406375281795421,17.099932153491036,97
2,25.562293799998812,0.9555277401551522,15.12455448241041,95
3,56.88464599999949,1.8875927174085492,8.89307974663938,78
