fold,return_pct,sharpe,max_dd_pct,n_trades
0,-12.038725200001876,-0.3419245407832002,16.944390978644016,111
1,1.6520117999980988,0.17319308236564843,15.919776593985691,107
2,14.074954399998397,0.606075130823625,14.06978570000012,101
3,54.842607199999534,1.9127831113189004,21.062571891705105,90
