fold,return_pct,sharpe,max_dd_pct,n_trades
0,0.0,0.0,0.0,0
1,23.304051799999527,1.1995786421237677,12.850107596667307,44
2,0.0,0.0,0.0,0
3,0.0,0.0,0.0,0
