fold,seed,return_pct,sharpe,max_dd_pct,n_trades
0,0,-2.341476200000092,-0.22489589847916702,10.662241050280503,7
0,1,-14.419395000001,-0.41632992795720497,30.46950217537678,88
0,2,0.0,0.0,0.0,0
1,0,-13.520505600000266,-0.9746414242250403,16.777376050696326,19
1,1,21.657590399998796,0.7867339540438851,19.07951918445572,105
1,2,-2.3673725000005086,-0.0576619097208938,15.346267450019852,37
2,0,0.0,0.0,0.0,0
2,1,-40.02838030000102,-2.0924303559678057,47.17521921427794,100
2,2,0.0,0.0,0.0,0
3,0,-40.07563230000062,-2.0806724021124547,49.125088484015016,129
3,1,0.0,0.0,0.0,0
3,2,36.87369660000108,1.2739263768983506,18.38471798664599,96
