fold,seed,return_pct,sharpe,max_dd_pct,n_trades
0,0,-10.328463200000204,-0.9672054207956242,17.75769539808315,16
0,1,0.0,0.0,0.0,0
0,2,5.123322099999128,0.31413844719475964,17.853885314899674,62
1,0,-14.279246200000472,-0.9044843982945473,21.011538168848407,35
1,1,10.24824739999941,0.5581276257691471,21.409468804492633,48
1,2,-5.969165200000404,-0.4098470550843627,13.659339000303214,22
2,0,-0.7282536000003947,-0.11662249803381429,3.4967870118161617,15
2,1,-1.9795000000000784,-0.31433247589954877,5.84172263743488,4
2,2,-40.00521420000097,-2.4712667749132606,45.25734246100575,80
3,0,-40.05349490000022,-2.3035256501204175,42.733375199030135,112
3,1,12.637490400000818,0.5931167750247823,21.374459071606637,86
3,2,4.764278500000296,0.3346437035573769,13.35343683499262,49
