fold,return_pct,sharpe,max_dd_pct,n_trades
0,0.7406629999998193,0.11527904985282704,7.648245994499654,14
1,8.207653399998694,0.39763515560209356,22.910274533611148,105
2,50.44888189999839,1.5931961620164272,14.780402734175016,110
3,0.0,0.0,0.0,0
