fold,seed,train_sharpe,return_pct,sharpe,max_dd_pct,n_trades
1,8,0.08889264823436882,-26.331675200001204,-0.9272253195017703,37.9831569117978,113
1,9,0.10593548139204162,5.854881199998552,0.3207242984006112,19.97136493049441,93
1,10,-0.35387520788115806,-9.860070500001694,-0.2379871798111662,25.507803580875095,113
1,11,0.077201152504154,4.22769279999804,0.26385298863425016,30.171397059809724,120
1,12,-0.28191221957612606,-6.194016400001767,-0.09813498855475963,20.633378280857755,110
1,13,-0.6139568572367576,13.17895969999845,0.5539114316354077,19.29259191718693,109
1,14,0.11809288645846207,-0.03175960000171285,0.11932982233062608,22.114011458353644,105
1,15,-0.33098198684531877,-1.1290577000013569,0.07791486197068295,24.587674686750717,100
1,16,-0.18719900024011163,33.630097699998544,1.1495105114566213,12.957735465408387,98
1,17,-0.0056338254669259765,5.454009399997828,0.3064690589948666,21.36064702729827,123
1,18,-0.5273858947667113,0.19269419999763393,0.12491518236811291,20.461026339754238,142
1,19,0.4256382616243223,33.66467159999882,1.1223688164427637,13.476726129840936,99
1,20,0.20060723091792862,16.31165069999878,0.6609025157215264,20.95952658804997,87
1,21,0.3497944861122357,-15.02114850000238,-0.4584329731010362,27.071813788550298,135
1,22,1.229576607658992,-0.29472870000200047,0.11194964855858724,21.437672129152876,117
1,23,0.15499345869492823,9.953850999998659,0.45827857513922843,14.302161861941531,94
1,24,-0.05643509067536804,-16.891786600001147,-0.5359456111158246,28.049085796628265,108
1,25,-0.4389684757422127,45.72157189999828,1.4869864705659046,19.390512241908237,120
1,26,-0.3905015912640603,23.01302519999846,0.8516980919582074,14.776903308831027,98
1,27,0.29164401529919903,7.104899499997908,0.3604166120075025,18.518114004379694,120
1,28,-0.21569591859163764,5.980062999998492,0.32152185230721975,24.00645568783664,102
1,29,0.5435665303125962,-13.745318000001628,-0.39968585345256835,28.058902163198233,109
1,30,-0.03334375341152333,11.523273099998033,0.5037423126467381,16.81519672569727,125
1,31,0.3038870794918044,10.775338799998323,0.5052639176309032,20.294439335233026,97
2,0,-0.8775934109327335,41.877750399998504,1.434432088369451,16.97037451106559,110
2,1,0.20106174260913837,5.470658099998493,0.312827414290125,20.745383185981087,112
2,2,-0.31760553055625274,10.034127899998557,0.46025435634016143,28.395100599728046,107
2,3,0.3150756736731905,-1.9370379000017368,0.04383135193336575,29.847119312649273,109
2,4,-0.1405526986727789,9.433252799998183,0.4411648630538285,15.131358655069507,123
2,5,-0.5332169388084913,21.95725159999875,0.9220111571560504,15.680236977861428,83
2,6,-0.08120956952072934,16.118462899997677,0.6896711061767731,20.451924314253763,120
2,7,0.008073306098553501,32.2274245999975,1.1672197155531159,16.388391183192464,143
2,8,0.012430309910013421,15.642359599998358,0.6844994944335241,13.692507706517008,103
2,9,-0.40986985484473687,33.98207019999846,1.233662043522232,15.468062555998182,114
2,10,0.2796828098502218,6.823147999998569,0.3720218670776648,15.194184202464015,102
2,11,-0.6857296767495746,1.0536618999984482,0.1510522516568525,21.72565455814682,106
2,12,0.06845729207199604,8.013100899998316,0.39728827800162336,16.647957032961624,106
2,13,-0.13294636543729482,23.810442999998127,0.9491095562755761,13.735056560506036,124
2,14,0.2332575553762135,-13.491690500001674,-0.4045266810658318,29.429329644970796,114
2,15,0.055288779997340005,18.18167339999752,0.8084352325507692,13.248838074355204,145
2,16,-0.25209059929166794,2.0702552999978696,0.18803428624726082,26.345712571589118,121
2,17,-0.06998744962025025,13.448287799998692,0.5882841659505531,24.426343115657616,101
2,18,-0.5510068122320316,42.79759539999806,1.4883569035231816,14.53109466089367,128
2,19,0.16728660145856664,-12.303001700001515,-0.38528592473870826,24.426902184405193,97
2,20,-0.16067381934690034,26.763235099998116,1.049363011450455,16.199408232547384,126
2,21,0.44457464995714757,15.408262499997448,0.6403690028520456,21.566185574623447,145
2,22,-0.8257786606800346,16.893549499998308,0.6972007987291412,15.585855891930894,109
2,23,0.2117160873999713,2.5042398999984616,0.20387001327762702,18.639774705258073,104
2,24,-0.2719718322987616,-9.891367600002066,-0.27076496285063517,24.305261209910263,127
2,25,0.31903133238465586,8.955692499997326,0.43569365464920945,20.723839835074454,135
2,26,-0.157217191978212,-23.959327700001488,-0.8877350543474408,27.723306145085186,139
2,27,-0.6068619838073596,42.4508932999978,1.483761131907284,15.07936084260581,148
2,28,-0.8476255100603715,-4.766418800001427,-0.09113751513457899,27.84616047874316,105
