fold,return_pct,sharpe,max_dd_pct,n_trades
0,1.6549283999988562,0.16649324756808923,23.298507782640854,87
1,-12.085559900001286,-0.42543821321186615,20.583895201916576,76
2,-9.749241800001563,-0.2972283886928257,25.123874062114943,91
3,-24.68310939999935,-0.9072729546415148,30.375923670563658,112
