fold,seed,return_pct,sharpe,max_dd_pct,n_trades
1,22,-8.64048610000091,-0.2839149442850084,26.654877217915185,69
1,23,18.79526609999933,1.0436486627727535,13.121071898541615,44
1,24,-7.88505500000094,-0.24835019992794666,18.198095818714542,67
1,25,-15.89201760000124,-0.6608785236300982,22.46850821099234,69
1,26,-10.760416400000972,-0.3642225615417093,24.101921409053414,63
1,27,-13.599968000001095,-0.5036710298551964,26.578827094422852,72
1,28,-27.150020500000682,-1.2138690355333517,35.16434522061094,69
1,29,-4.965514400000881,-0.12856558825049866,25.476836636999927,57
1,30,-0.00658810000091492,0.0872043162492809,22.995045816409398,56
1,31,-15.462025500000964,-0.6169001244142476,28.484367677050106,73
2,0,16.628272599998617,0.6889820305817411,19.37944869432071,89
2,1,-7.749944300001166,-0.24570084239773185,25.148993634340254,76
2,2,4.567941999998215,0.27832411292979004,26.037763605233287,90
2,3,10.689791199998687,0.5251730148436808,10.735848048606588,75
2,4,8.70520359999869,0.4299543729586666,18.80170064973443,81
2,5,-3.68709290000121,-0.04477759587723368,27.75695228663303,77
2,6,4.097697799998556,0.26276839936241153,20.478322376203785,85
2,7,-27.060045900000993,-1.1479050122318535,36.25630011608667,83
2,8,-25.39342320000093,-1.0958678825759312,27.817823381004857,88
2,9,7.3442743999987625,0.395757858190456,20.633656092760592,71
2,10,-31.898209600000882,-1.3856008446824626,36.37327681990821,83
2,11,-31.821905100001025,-1.4475604213200797,42.82899286538087,80
2,12,-4.46100610000112,-0.07599744818711274,28.563311481805613,86
2,13,2.166027299997997,0.18738714821220925,27.601018241838766,104
2,14,-28.26768500000101,-1.1466461454018329,34.181138000000914,92
2,15,-7.125422900001144,-0.2107628168591409,19.707947707884223,73
2,16,-13.863093800000792,-0.508942237117538,25.28630644195326,90
2,17,30.76313409999878,1.3484194295402574,13.992699204316555,76
2,18,-18.618336200000673,-0.6979794909567272,25.528020464401852,86
2,19,-23.531227400001033,-1.049630978803739,32.16334993236757,76
2,20,27.878652999998856,1.1717760371540307,11.752687592126113,70
2,21,-15.718941900000882,-0.7194003578092569,27.15682728688893,65
2,22,9.005037499998615,0.4395269533758146,19.299827790326542,83
2,23,-6.366564800001129,-0.18154092971165436,22.54303257129995,79
2,24,79.75365349999831,2.5114329640291255,13.48966084004171,84
2,25,-17.7796005000014,-0.6614164484058743,35.31857181202983,96
2,26,-0.1339532000014132,0.09514261973728085,23.573629445167565,81
2,27,-20.71727400000112,-0.7803096638398548,27.312152152001023,86
2,28,15.313070399999006,0.7057960486642861,12.988144007595306,71
2,29,-23.445825700001055,-0.9624785542311504,31.70635851529104,82
2,30,-7.920899100001478,-0.25655391157639984,19.24157226523776,91
2,31,0.2195811999986752,0.10549741407521174,20.56026321943135,76
3,0,27.408531000000913,0.9692775278341281,17.739480611645696,117
3,1,-32.00733439999962,-1.2568488733603147,37.314297377513014,111
3,2,-12.048547599999326,-0.36332044501824506,24.9217557253283,104
3,3,-40.1512037000005,-2.3204802265329563,40.1512037000005,81
3,4,-12.057750899999354,-0.37299295550891426,31.150440120709042,108
3,5,-27.10257199999937,-1.0921035664271503,34.86942297201439,100
3,6,-37.174209100000056,-1.7747281052197603,41.618447729384926,95
3,7,-40.005010600000524,-2.4901374726003227,41.58720867229832,77
3,8,-40.216746600000576,-2.2523669334191085,40.21674660000058,91
3,9,-1.5332121999994675,0.0030226155087210915,16.61177420978359,57
3,10,-5.982354799999534,-0.14422361737331785,25.472302794412904,80
3,11,-12.248905799999088,-0.3738454869346778,21.254104401138687,104
3,12,-24.84378119999946,-1.0763668336924994,29.464151664280536,98
3,13,8.994504600000862,0.41560099438092146,19.90897422424809,108
3,14,-29.591390399999696,-1.230500236341218,36.99893010000015,112
3,15,7.385322700000807,0.38265537977929837,15.066448213910022,84
3,16,27.27944290000004,1.0783468075813605,12.107327131939911,96
3,17,2.192397300000959,0.18947273159155303,17.891462024599907,89
3,18,-23.565699999999445,-0.8497462071653197,30.227612216225687,104
3,19,-23.170343899999445,-0.8739644268394355,31.98537921545061,113
3,20,-27.08790589999954,-1.087180344989826,32.54957842869388,106
3,21,-6.492042399999576,-0.11415396047311631,32.671484193427894,106
3,22,-8.97739409999998,-0.25786120340559004,34.145283309242764,96
3,23,-40.27251450000004,-2.226578365572248,42.3795119390327,100
3,24,-11.377707799999204,-0.3487201480331603,26.11664243629822,100
3,25,-9.614747299999305,-0.2758941954124655,23.4993890671085,92
3,26,-22.70602749999956,-0.7985655973892382,26.109224499999574,118
3,27,-34.93626149999982,-1.609932203085457,35.86086199999983,92
3,28,-2.7989185999995225,0.009390197962498313,33.806610614280466,100
3,29,-40.443829100000386,-2.405112861160312,42.544783099895305,79
3,30,-9.263827099999256,-0.23953439826973671,24.267287217125084,111
3,31,8.786475299999786,0.4724402398649918,28.45880146274481,67
