fold,return_pct,sharpe,max_dd_pct,n_trades
0,-1.727350000000838,0.027578154491576908,18.43280983681646,70
1,-4.40094430000112,-0.04771864087299921,16.56813046665459,82
2,8.318760799999492,0.5379152796287274,10.917619074591393,36
3,15.086684999999967,0.7988172233592131,13.90703090000008,59
