fold,return_pct,sharpe,max_dd_pct,n_trades
0,27.638421899999365,1.2384311209613892,13.97512391821308,54
1,22.685876599999034,0.8370404011008221,21.53837466409986,93
2,45.00885839999928,1.848541939781067,13.41183208942303,54
3,55.31144460000104,1.6157681695413089,18.991534483077864,139
