fold,seed,train_sharpe,val_sharpe,val_return_pct,return_pct,sharpe,max_dd_pct,n_trades
0,0,,,,-11.483463400001238,-0.2762356978940641,27.228076042020195,94
0,1,,,,-7.934376100001749,-0.11864343979803281,30.1614455094668,125
0,2,,,,-20.1844605000006,-0.991678073830142,24.73718421470854,55
0,3,,,,18.17034249999867,0.664098406208914,23.987758421856576,115
0,4,,,,17.10937509999888,0.6384017215460922,16.236014274139464,104
0,5,,,,-22.91987370000106,-0.7328116832661664,38.91709710374298,102
0,6,,,,-1.4357074000014514,0.09610140386529602,28.645606877718016,113
0,7,,,,-40.11057160000052,-2.5120876062570128,40.29721444819256,67
1,0,,,,-24.08425190000092,-1.1829336066142337,37.319044294969075,96
1,1,,,,12.719855299998507,0.5280988452764152,20.724759826946975,117
1,2,,,,-18.036466700001053,-0.5308855984930434,39.397452560599014,109
1,3,,,,4.853716799998664,0.2894712226123608,26.418097756066217,115
1,4,,,,-0.19947170000008674,0.0177439715303988,8.511677337543897,9
1,5,,,,-18.86594630000259,-0.6353190559034855,34.008328258857325,148
1,6,,,,19.205852999998505,0.7096720982675864,20.407411713973374,112
1,7,,,,-20.910849100001094,-0.6596233463162009,39.42809247270101,112
2,0,,,,-39.34855460000936,-3.15669129670911,39.421551630294836,621
2,1,,,,80.8279667999989,2.13841457053966,14.369824285260336,111
2,2,,,,-39.208872900001445,-1.6084880653909042,53.06070226017828,121
2,3,,,,60.08992469999885,1.8261712850702259,14.221091639946179,92
2,4,,,,32.01933259999847,1.0892410211282342,15.193825983522855,117
2,5,,,,0.0,0.0,0.0,0
2,6,,,,63.476404199995564,1.7876591269300346,15.761712163247365,257
2,7,,,,-40.071443100003414,-1.9382092100541926,40.65803839051318,307
3,0,,,,122.22684780000095,2.3152121700910087,22.08891642816764,174
3,1,,,,103.07287749999902,2.575358381742666,19.980044424244905,120
3,2,,,,-40.006650900000665,-1.9533652234420598,47.20117832224166,131
3,3,,,,144.32613630000063,2.8127465650580095,16.65357034123899,159
3,4,,,,118.30396969999998,2.2225685743622563,23.40293664327808,207
3,5,,,,-40.139277500001505,-2.336930530642912,48.785286005119524,150
3,6,,,,106.41624810000066,2.0979457130587362,20.338412130039156,200
3,7,,,,-40.009467400001455,-3.7822596776472954,40.112928305061615,221
