fold,return_pct,sharpe,max_dd_pct,n_trades
0,8.839848099998427,0.4162305460701456,15.616419196769554,111
1,39.64837289999914,1.3651497465416829,17.897871836105487,78
2,18.503741399998795,0.7490428558403879,13.906892188493655,94
3,54.7301463999998,1.951600532320736,9.310081733625934,79
