fold,return_pct,sharpe,max_dd_pct,n_trades
0,-13.554688076239529,-0.7830645910117139,24.797549891531325,42
1,-1.2461812584758647,-0.12591755066202082,11.846935915949688,9
2,1.7604061396074178,0.3716361224159373,2.8096779034641908,2
3,-11.135296139588302,-1.0520072548009198,15.320579738324977,9
